DisplayName: ObjectModel.can1:mac54/iDrive.Accu@IPS_10.183.155.184,SignalName: ObjectModel.can1:mac54/iDrive.Signal.Accu@IPS_10.183.155.184,Source: RC06,Unit: rev,SignalType: Analog
16:12:2014 16:14:40:943,0,,,
16:12:2014 16:14:40:976,0,,,
16:12:2014 16:14:40:976,1,,,
16:12:2014 16:14:41:008,1,,,
16:12:2014 16:14:41:008,0,,,
16:12:2014 16:14:41:024,0,,,
16:12:2014 16:14:41:024,1,,,
16:12:2014 16:14:41:040,1,,,
16:12:2014 16:14:41:040,0,,,
16:12:2014 16:14:41:056,0,,,
16:12:2014 16:14:41:056,1,,,
16:12:2014 16:14:41:072,1,,,
16:12:2014 16:14:41:072,0,,,
16:12:2014 16:14:41:088,0,,,
16:12:2014 16:14:41:088,1,,,
16:12:2014 16:14:41:104,1,,,
16:12:2014 16:14:41:104,0,,,
16:12:2014 16:14:41:120,0,,,
16:12:2014 16:14:41:120,1,,,
16:12:2014 16:14:41:136,1,,,
16:12:2014 16:14:41:136,0,,,
16:12:2014 16:14:41:152,0,,,
16:12:2014 16:14:41:152,1,,,
16:12:2014 16:14:41:168,1,,,
16:12:2014 16:14:41:168,0,,,
16:12:2014 16:14:41:184,0,,,
16:12:2014 16:14:41:184,1,,,
16:12:2014 16:14:41:200,1,,,
16:12:2014 16:14:41:200,0,,,
16:12:2014 16:14:41:216,0,,,
16:12:2014 16:14:41:216,1,,,
16:12:2014 16:14:41:232,1,,,
16:12:2014 16:14:41:232,0,,,
16:12:2014 16:14:41:280,0,,,
16:12:2014 16:14:41:280,1,,,
16:12:2014 16:14:41:296,1,,,
16:12:2014 16:14:41:296,0,,,
16:12:2014 16:14:41:344,0,,,
16:12:2014 16:14:41:344,1,,,
16:12:2014 16:14:41:360,1,,,
16:12:2014 16:14:41:360,0,,,
16:12:2014 16:14:41:409,0,,,
16:12:2014 16:14:41:409,1,,,
16:12:2014 16:14:41:425,1,,,
16:12:2014 16:14:41:425,0,,,
16:12:2014 16:14:41:521,0,,,
16:12:2014 16:14:41:521,1,,,
16:12:2014 16:14:41:538,1,,,
16:12:2014 16:14:41:538,0,,,
16:12:2014 16:14:41:587,0,,,
16:12:2014 16:14:41:587,1,,,
16:12:2014 16:14:41:604,1,,,
16:12:2014 16:14:41:604,0,,,
16:12:2014 16:14:41:652,0,,,
16:12:2014 16:14:41:652,1,,,
16:12:2014 16:14:41:668,1,,,
16:12:2014 16:14:41:668,0,,,
16:12:2014 16:14:41:716,0,,,
16:12:2014 16:14:41:716,1,,,
16:12:2014 16:14:41:732,1,,,
16:12:2014 16:14:41:732,0,,,
16:12:2014 16:14:41:748,0,,,
16:12:2014 16:14:41:748,1,,,
16:12:2014 16:14:41:764,1,,,
16:12:2014 16:14:41:764,0,,,
16:12:2014 16:14:41:780,0,,,
16:12:2014 16:14:41:780,1,,,
16:12:2014 16:14:41:796,1,,,
16:12:2014 16:14:41:796,0,,,
16:12:2014 16:14:41:812,0,,,
16:12:2014 16:14:41:812,1,,,
16:12:2014 16:14:41:860,1,,,
16:12:2014 16:14:41:860,0,,,
16:12:2014 16:14:41:876,0,,,
16:12:2014 16:14:41:876,1,,,
16:12:2014 16:14:41:908,1,,,
16:12:2014 16:14:41:908,0,,,
16:12:2014 16:14:41:940,0,,,
16:12:2014 16:14:41:940,1,,,
16:12:2014 16:14:41:973,1,,,
16:12:2014 16:14:41:973,0,,,
16:12:2014 16:14:42:005,0,,,
16:12:2014 16:14:42:005,1,,,
16:12:2014 16:14:42:037,1,,,
16:12:2014 16:14:42:037,0,,,
16:12:2014 16:14:42:069,0,,,
16:12:2014 16:14:42:069,1,,,
16:12:2014 16:14:42:101,1,,,
16:12:2014 16:14:42:101,0,,,
16:12:2014 16:14:42:117,0,,,
16:12:2014 16:14:42:117,1,,,
16:12:2014 16:14:42:133,1,,,
16:12:2014 16:14:42:133,0,,,
16:12:2014 16:14:42:149,0,,,
16:12:2014 16:14:42:149,1,,,
16:12:2014 16:14:42:165,1,,,
16:12:2014 16:14:42:165,0,,,
16:12:2014 16:14:42:181,0,,,
16:12:2014 16:14:42:181,1,,,
16:12:2014 16:14:42:197,1,,,
16:12:2014 16:14:42:197,0,,,
16:12:2014 16:14:42:213,0,,,
16:12:2014 16:14:42:213,1,,,
16:12:2014 16:14:42:229,1,,,
16:12:2014 16:14:42:229,0,,,
16:12:2014 16:14:42:245,0,,,
16:12:2014 16:14:42:245,1,,,
16:12:2014 16:14:42:261,1,,,
16:12:2014 16:14:42:261,0,,,
16:12:2014 16:14:42:277,0,,,
16:12:2014 16:14:42:277,1,,,
16:12:2014 16:14:42:293,1,,,
16:12:2014 16:14:42:293,0,,,
16:12:2014 16:14:42:309,0,,,
16:12:2014 16:14:42:309,1,,,
16:12:2014 16:14:42:325,1,,,
16:12:2014 16:14:42:325,0,,,
16:12:2014 16:14:42:373,0,,,
16:12:2014 16:14:42:373,1,,,
16:12:2014 16:14:42:389,1,,,
16:12:2014 16:14:42:389,0,,,
16:12:2014 16:14:42:437,0,,,
16:12:2014 16:14:42:437,1,,,
16:12:2014 16:14:42:453,1,,,
16:12:2014 16:14:42:453,0,,,
16:12:2014 16:14:42:501,0,,,
16:12:2014 16:14:42:501,1,,,
16:12:2014 16:14:42:517,1,,,
16:12:2014 16:14:42:517,0,,,
16:12:2014 16:14:42:549,0,,,
16:12:2014 16:14:42:549,1,,,
16:12:2014 16:14:42:565,1,,,
16:12:2014 16:14:42:565,0,,,
16:12:2014 16:14:42:615,0,,,
16:12:2014 16:14:42:615,1,,,
16:12:2014 16:14:42:631,1,,,
16:12:2014 16:14:42:631,0,,,
16:12:2014 16:14:42:679,0,,,
16:12:2014 16:14:42:679,1,,,
16:12:2014 16:14:42:695,1,,,
16:12:2014 16:14:42:695,0,,,
16:12:2014 16:14:42:743,0,,,
16:12:2014 16:14:42:743,1,,,
16:12:2014 16:14:42:759,1,,,
16:12:2014 16:14:42:759,0,,,
16:12:2014 16:14:42:775,0,,,
16:12:2014 16:14:42:775,1,,,
16:12:2014 16:14:42:791,1,,,
16:12:2014 16:14:42:791,0,,,
16:12:2014 16:14:42:807,0,,,
16:12:2014 16:14:42:807,1,,,
16:12:2014 16:14:42:823,1,,,
16:12:2014 16:14:42:823,0,,,
16:12:2014 16:14:42:839,0,,,
16:12:2014 16:14:42:839,1,,,
16:12:2014 16:14:42:855,1,,,
16:12:2014 16:14:42:855,0,,,
16:12:2014 16:14:42:871,0,,,
16:12:2014 16:14:42:871,1,,,
16:12:2014 16:14:42:887,1,,,
16:12:2014 16:14:42:887,0,,,
16:12:2014 16:14:42:903,0,,,
16:12:2014 16:14:42:903,1,,,
16:12:2014 16:14:42:935,1,,,
16:12:2014 16:14:42:935,0,,,
16:12:2014 16:14:42:967,0,,,
16:12:2014 16:14:42:967,1,,,
16:12:2014 16:14:42:999,1,,,
16:12:2014 16:14:42:999,0,,,
16:12:2014 16:14:43:032,0,,,
16:12:2014 16:14:43:032,1,,,
16:12:2014 16:14:43:064,1,,,
16:12:2014 16:14:43:064,0,,,
16:12:2014 16:14:43:080,0,,,
16:12:2014 16:14:43:080,1,,,
16:12:2014 16:14:43:096,1,,,
16:12:2014 16:14:43:096,0,,,
16:12:2014 16:14:43:112,0,,,
16:12:2014 16:14:43:112,1,,,
16:12:2014 16:14:43:128,1,,,
16:12:2014 16:14:43:128,0,,,
16:12:2014 16:14:43:144,0,,,
16:12:2014 16:14:43:144,1,,,
16:12:2014 16:14:43:160,1,,,
16:12:2014 16:14:43:160,0,,,
16:12:2014 16:14:43:176,0,,,
16:12:2014 16:14:43:176,1,,,
16:12:2014 16:14:43:192,1,,,
16:12:2014 16:14:43:192,0,,,
16:12:2014 16:14:43:208,0,,,
16:12:2014 16:14:43:208,1,,,
16:12:2014 16:14:43:224,1,,,
16:12:2014 16:14:43:224,0,,,
16:12:2014 16:14:43:241,0,,,
16:12:2014 16:14:43:241,1,,,
16:12:2014 16:14:43:258,1,,,
16:12:2014 16:14:43:258,0,,,
16:12:2014 16:14:43:277,0,,,
16:12:2014 16:14:43:277,1,,,
16:12:2014 16:14:43:293,1,,,
16:12:2014 16:14:43:293,0,,,
16:12:2014 16:14:43:327,0,,,
16:12:2014 16:14:43:327,1,,,
16:12:2014 16:14:43:344,1,,,
16:12:2014 16:14:43:344,0,,,
16:12:2014 16:14:43:441,0,,,
16:12:2014 16:14:43:441,1,,,
16:12:2014 16:14:43:457,1,,,
16:12:2014 16:14:43:457,0,,,
16:12:2014 16:14:43:505,0,,,
16:12:2014 16:14:43:505,1,,,
16:12:2014 16:14:43:521,1,,,
16:12:2014 16:14:43:521,0,,,
16:12:2014 16:14:43:569,0,,,
16:12:2014 16:14:43:569,1,,,
16:12:2014 16:14:43:585,1,,,
16:12:2014 16:14:43:585,0,,,
16:12:2014 16:14:43:633,0,,,
16:12:2014 16:14:43:633,1,,,
16:12:2014 16:14:43:651,1,,,
16:12:2014 16:14:43:651,0,,,
16:12:2014 16:14:43:667,0,,,
16:12:2014 16:14:43:667,1,,,
16:12:2014 16:14:43:683,1,,,
16:12:2014 16:14:43:683,0,,,
16:12:2014 16:14:43:700,0,,,
16:12:2014 16:14:43:700,1,,,
16:12:2014 16:14:43:715,1,,,
16:12:2014 16:14:43:715,0,,,
16:12:2014 16:14:43:732,0,,,
16:12:2014 16:14:43:732,1,,,
16:12:2014 16:14:43:748,1,,,
16:12:2014 16:14:43:748,0,,,
16:12:2014 16:14:43:764,0,,,
16:12:2014 16:14:43:764,1,,,
16:12:2014 16:14:43:780,1,,,
16:12:2014 16:14:43:780,0,,,
16:12:2014 16:14:43:796,0,,,
16:12:2014 16:14:43:796,1,,,
16:12:2014 16:14:43:812,1,,,
16:12:2014 16:14:43:812,0,,,
16:12:2014 16:14:43:829,0,,,
16:12:2014 16:14:43:829,1,,,
16:12:2014 16:14:43:845,1,,,
16:12:2014 16:14:43:845,0,,,
16:12:2014 16:14:43:862,0,,,
16:12:2014 16:14:43:862,1,,,
16:12:2014 16:14:43:896,1,,,
16:12:2014 16:14:43:896,0,,,
16:12:2014 16:14:43:930,0,,,
16:12:2014 16:14:43:930,1,,,
16:12:2014 16:14:43:965,1,,,
16:12:2014 16:14:43:965,0,,,
16:12:2014 16:14:43:982,0,,,
16:12:2014 16:14:43:982,1,,,
16:12:2014 16:14:44:016,1,,,
16:12:2014 16:14:44:016,0,,,
16:12:2014 16:14:44:050,0,,,
16:12:2014 16:14:44:050,1,,,
16:12:2014 16:14:44:084,1,,,
16:12:2014 16:14:44:084,0,,,
16:12:2014 16:14:44:101,0,,,
16:12:2014 16:14:44:101,1,,,
16:12:2014 16:14:44:118,1,,,
16:12:2014 16:14:44:118,0,,,
16:12:2014 16:14:44:135,0,,,
16:12:2014 16:14:44:135,1,,,
16:12:2014 16:14:44:152,1,,,
16:12:2014 16:14:44:152,0,,,
16:12:2014 16:14:44:169,0,,,
16:12:2014 16:14:44:169,1,,,
16:12:2014 16:14:44:186,1,,,
16:12:2014 16:14:44:186,0,,,
16:12:2014 16:14:44:203,0,,,
16:12:2014 16:14:44:203,1,,,
16:12:2014 16:14:44:239,1,,,
16:12:2014 16:14:44:239,0,,,
16:12:2014 16:14:44:256,0,,,
16:12:2014 16:14:44:256,1,,,
16:12:2014 16:14:44:273,1,,,
16:12:2014 16:14:44:273,0,,,
16:12:2014 16:14:44:290,0,,,
16:12:2014 16:14:44:290,1,,,
16:12:2014 16:14:44:307,1,,,
16:12:2014 16:14:44:307,0,,,
16:12:2014 16:14:44:358,0,,,
16:12:2014 16:14:44:358,1,,,
16:12:2014 16:14:44:375,1,,,
16:12:2014 16:14:44:375,0,,,
16:12:2014 16:14:44:426,0,,,
16:12:2014 16:14:44:426,1,,,
16:12:2014 16:14:44:443,1,,,
16:12:2014 16:14:44:443,0,,,
16:12:2014 16:14:44:463,0,,,
16:12:2014 16:14:44:463,1,,,
16:12:2014 16:14:44:480,1,,,
16:12:2014 16:14:44:480,0,,,
16:12:2014 16:14:44:530,0,,,
16:12:2014 16:14:44:530,1,,,
16:12:2014 16:14:44:547,1,,,
16:12:2014 16:14:44:547,0,,,
16:12:2014 16:14:44:597,0,,,
16:12:2014 16:14:44:597,1,,,
16:12:2014 16:14:44:614,1,,,
16:12:2014 16:14:44:614,0,,,
16:12:2014 16:14:44:663,0,,,
16:12:2014 16:14:44:663,1,,,
16:12:2014 16:14:44:680,1,,,
16:12:2014 16:14:44:680,0,,,
16:12:2014 16:14:44:697,0,,,
16:12:2014 16:14:44:697,1,,,
16:12:2014 16:14:44:714,1,,,
16:12:2014 16:14:44:714,0,,,
16:12:2014 16:14:44:731,0,,,
16:12:2014 16:14:44:731,1,,,
16:12:2014 16:14:44:784,1,,,
16:12:2014 16:14:44:784,0,,,
16:12:2014 16:14:44:818,0,,,
16:12:2014 16:14:44:818,1,,,
16:12:2014 16:14:44:852,1,,,
16:12:2014 16:14:44:852,0,,,
16:12:2014 16:14:44:886,0,,,
16:12:2014 16:14:44:886,1,,,
16:12:2014 16:14:44:920,1,,,
16:12:2014 16:14:44:920,0,,,
16:12:2014 16:14:44:954,0,,,
16:12:2014 16:14:44:954,1,,,
16:12:2014 16:14:44:991,1,,,
16:12:2014 16:14:44:991,0,,,
16:12:2014 16:14:45:008,0,,,
16:12:2014 16:14:45:008,1,,,
16:12:2014 16:14:45:042,1,,,
16:12:2014 16:14:45:042,0,,,
16:12:2014 16:14:45:076,0,,,
16:12:2014 16:14:45:076,1,,,
16:12:2014 16:14:45:110,1,,,
16:12:2014 16:14:45:110,0,,,
16:12:2014 16:14:45:127,0,,,
16:12:2014 16:14:45:127,1,,,
16:12:2014 16:14:45:144,1,,,
16:12:2014 16:14:45:144,0,,,
16:12:2014 16:14:45:161,0,,,
16:12:2014 16:14:45:161,1,,,
16:12:2014 16:14:45:177,1,,,
16:12:2014 16:14:45:177,0,,,
16:12:2014 16:14:45:194,0,,,
16:12:2014 16:14:45:194,1,,,
16:12:2014 16:14:45:214,1,,,
16:12:2014 16:14:45:214,0,,,
16:12:2014 16:14:45:230,0,,,
16:12:2014 16:14:45:230,1,,,
16:12:2014 16:14:45:263,1,,,
16:12:2014 16:14:45:263,0,,,
16:12:2014 16:14:45:311,0,,,
16:12:2014 16:14:45:311,1,,,
16:12:2014 16:14:45:327,1,,,
16:12:2014 16:14:45:327,0,,,
16:12:2014 16:14:45:374,0,,,
16:12:2014 16:14:45:374,1,,,
16:12:2014 16:14:45:391,1,,,
16:12:2014 16:14:45:391,0,,,
16:12:2014 16:14:45:487,0,,,
16:12:2014 16:14:45:487,1,,,
16:12:2014 16:14:45:503,1,,,
16:12:2014 16:14:45:503,0,,,
16:12:2014 16:14:45:552,0,,,
16:12:2014 16:14:45:552,1,,,
16:12:2014 16:14:45:567,1,,,
16:12:2014 16:14:45:567,0,,,
16:12:2014 16:14:45:583,0,,,
16:12:2014 16:14:45:583,1,,,
16:12:2014 16:14:45:599,1,,,
16:12:2014 16:14:45:599,0,,,
16:12:2014 16:14:45:616,0,,,
16:12:2014 16:14:45:616,1,,,
16:12:2014 16:14:45:631,1,,,
16:12:2014 16:14:45:631,0,,,
16:12:2014 16:14:45:648,0,,,
16:12:2014 16:14:45:648,1,,,
16:12:2014 16:14:45:664,1,,,
16:12:2014 16:14:45:664,0,,,
16:12:2014 16:14:45:681,0,,,
16:12:2014 16:14:45:681,1,,,
16:12:2014 16:14:45:698,1,,,
16:12:2014 16:14:45:698,0,,,
16:12:2014 16:14:45:715,0,,,
16:12:2014 16:14:45:715,1,,,
16:12:2014 16:14:45:748,1,,,
16:12:2014 16:14:45:748,0,,,
16:12:2014 16:14:45:780,0,,,
16:12:2014 16:14:45:780,1,,,
16:12:2014 16:14:45:812,1,,,
16:12:2014 16:14:45:812,0,,,
16:12:2014 16:14:45:860,0,,,
16:12:2014 16:14:45:860,1,,,
16:12:2014 16:14:45:876,1,,,
16:12:2014 16:14:45:876,0,,,
16:12:2014 16:14:45:892,0,,,
16:12:2014 16:14:45:892,1,,,
16:12:2014 16:14:45:909,1,,,
16:12:2014 16:14:45:909,0,,,
16:12:2014 16:14:45:924,0,,,
16:12:2014 16:14:45:924,1,,,
16:12:2014 16:14:45:940,1,,,
16:12:2014 16:14:45:940,0,,,
16:12:2014 16:14:45:957,0,,,
16:12:2014 16:14:45:957,1,,,
16:12:2014 16:14:45:972,1,,,
16:12:2014 16:14:45:972,0,,,
16:12:2014 16:14:45:988,0,,,
16:12:2014 16:14:45:988,1,,,
16:12:2014 16:14:46:004,1,,,
16:12:2014 16:14:46:004,0,,,
16:12:2014 16:14:46:020,0,,,
16:12:2014 16:14:46:020,1,,,
16:12:2014 16:14:46:036,1,,,
16:12:2014 16:14:46:036,0,,,
16:12:2014 16:14:46:052,0,,,
16:12:2014 16:14:46:052,1,,,
16:12:2014 16:14:46:068,1,,,
16:12:2014 16:14:46:068,0,,,
16:12:2014 16:14:46:084,0,,,
16:12:2014 16:14:46:084,1,,,
16:12:2014 16:14:46:100,1,,,
16:12:2014 16:14:46:100,0,,,
16:12:2014 16:14:46:116,0,,,
16:12:2014 16:14:46:116,1,,,
16:12:2014 16:14:46:132,1,,,
16:12:2014 16:14:46:132,0,,,
16:12:2014 16:14:46:148,0,,,
16:12:2014 16:14:46:148,1,,,
16:12:2014 16:14:46:164,1,,,
16:12:2014 16:14:46:164,0,,,
16:12:2014 16:14:46:212,0,,,
16:12:2014 16:14:46:212,1,,,
16:12:2014 16:14:46:228,1,,,
16:12:2014 16:14:46:228,0,,,
16:12:2014 16:14:46:276,0,,,
16:12:2014 16:14:46:276,1,,,
16:12:2014 16:14:46:292,1,,,
16:12:2014 16:14:46:292,0,,,
16:12:2014 16:14:46:340,0,,,
16:12:2014 16:14:46:340,1,,,
16:12:2014 16:14:46:356,1,,,
16:12:2014 16:14:46:356,0,,,
16:12:2014 16:14:46:388,0,,,
16:12:2014 16:14:46:388,1,,,
16:12:2014 16:14:46:404,1,,,
16:12:2014 16:14:46:404,0,,,
16:12:2014 16:14:46:453,0,,,
16:12:2014 16:14:46:453,1,,,
16:12:2014 16:14:46:469,1,,,
16:12:2014 16:14:46:469,0,,,
16:12:2014 16:14:46:518,0,,,
16:12:2014 16:14:46:518,1,,,
16:12:2014 16:14:46:534,1,,,
16:12:2014 16:14:46:534,0,,,
16:12:2014 16:14:46:550,0,,,
16:12:2014 16:14:46:550,1,,,
16:12:2014 16:14:46:566,1,,,
16:12:2014 16:14:46:566,0,,,
16:12:2014 16:14:46:582,0,,,
16:12:2014 16:14:46:582,1,,,
16:12:2014 16:14:46:598,1,,,
16:12:2014 16:14:46:598,0,,,
16:12:2014 16:14:46:614,0,,,
16:12:2014 16:14:46:614,1,,,
16:12:2014 16:14:46:630,1,,,
16:12:2014 16:14:46:630,0,,,
16:12:2014 16:14:46:678,0,,,
16:12:2014 16:14:46:678,1,,,
16:12:2014 16:14:46:710,1,,,
16:12:2014 16:14:46:710,0,,,
16:12:2014 16:14:46:742,0,,,
16:12:2014 16:14:46:742,1,,,
16:12:2014 16:14:46:774,1,,,
16:12:2014 16:14:46:774,0,,,
16:12:2014 16:14:46:790,0,,,
16:12:2014 16:14:46:790,1,,,
16:12:2014 16:14:46:806,1,,,
16:12:2014 16:14:46:806,0,,,
16:12:2014 16:14:46:822,0,,,
16:12:2014 16:14:46:822,1,,,
16:12:2014 16:14:46:838,1,,,
16:12:2014 16:14:46:838,0,,,
16:12:2014 16:14:46:854,0,,,
16:12:2014 16:14:46:854,1,,,
16:12:2014 16:14:46:870,1,,,
16:12:2014 16:14:46:870,0,,,
16:12:2014 16:14:46:886,0,,,
16:12:2014 16:14:46:886,1,,,
16:12:2014 16:14:46:902,1,,,
16:12:2014 16:14:46:902,0,,,
16:12:2014 16:14:46:918,0,,,
16:12:2014 16:14:46:918,1,,,
16:12:2014 16:14:46:934,1,,,
16:12:2014 16:14:46:934,0,,,
16:12:2014 16:14:46:950,0,,,
16:12:2014 16:14:46:950,1,,,
16:12:2014 16:14:46:967,1,,,
16:12:2014 16:14:46:967,0,,,
16:12:2014 16:14:46:983,0,,,
16:12:2014 16:14:46:983,1,,,
16:12:2014 16:14:47:001,1,,,
16:12:2014 16:14:47:001,0,,,
16:12:2014 16:14:47:053,0,,,
16:12:2014 16:14:47:053,1,,,
16:12:2014 16:14:47:069,1,,,
16:12:2014 16:14:47:069,0,,,
16:12:2014 16:14:47:103,0,,,
16:12:2014 16:14:47:103,1,,,
16:12:2014 16:14:47:120,1,,,
16:12:2014 16:14:47:120,0,,,
16:12:2014 16:14:47:170,0,,,
16:12:2014 16:14:47:170,1,,,
16:12:2014 16:14:47:187,1,,,
16:12:2014 16:14:47:187,0,,,
16:12:2014 16:14:47:220,0,,,
16:12:2014 16:14:47:220,1,,,
16:12:2014 16:14:47:237,1,,,
16:12:2014 16:14:47:237,0,,,
16:12:2014 16:14:47:289,0,,,
16:12:2014 16:14:47:289,1,,,
16:12:2014 16:14:47:306,1,,,
16:12:2014 16:14:47:306,0,,,
16:12:2014 16:14:47:343,0,,,
16:12:2014 16:14:47:343,1,,,
16:12:2014 16:14:47:360,1,,,
16:12:2014 16:14:47:360,0,,,
16:12:2014 16:14:47:411,0,,,
16:12:2014 16:14:47:411,1,,,
16:12:2014 16:14:47:428,1,,,
16:12:2014 16:14:47:428,0,,,
16:12:2014 16:14:47:445,0,,,
16:12:2014 16:14:47:445,1,,,
16:12:2014 16:14:47:462,1,,,
16:12:2014 16:14:47:462,0,,,
16:12:2014 16:14:47:479,0,,,
16:12:2014 16:14:47:479,1,,,
16:12:2014 16:14:47:496,1,,,
16:12:2014 16:14:47:496,0,,,
16:12:2014 16:14:47:513,0,,,
16:12:2014 16:14:47:513,1,,,
16:12:2014 16:14:47:530,1,,,
16:12:2014 16:14:47:530,0,,,
16:12:2014 16:14:47:549,0,,,
16:12:2014 16:14:47:549,1,,,
16:12:2014 16:14:47:583,1,,,
16:12:2014 16:14:47:583,0,,,
16:12:2014 16:14:47:600,0,,,
16:12:2014 16:14:47:600,1,,,
16:12:2014 16:14:47:617,1,,,
16:12:2014 16:14:47:617,0,,,
16:12:2014 16:14:47:634,0,,,
16:12:2014 16:14:47:634,1,,,
16:12:2014 16:14:47:668,1,,,
16:12:2014 16:14:47:668,0,,,
16:12:2014 16:14:47:702,0,,,
16:12:2014 16:14:47:702,1,,,
16:12:2014 16:14:47:736,1,,,
16:12:2014 16:14:47:736,0,,,
16:12:2014 16:14:47:787,0,,,
16:12:2014 16:14:47:787,1,,,
16:12:2014 16:14:47:823,1,,,
16:12:2014 16:14:47:823,0,,,
16:12:2014 16:14:47:840,0,,,
16:12:2014 16:14:47:840,1,,,
16:12:2014 16:14:47:857,1,,,
16:12:2014 16:14:47:857,0,,,
16:12:2014 16:14:47:891,0,,,
16:12:2014 16:14:47:891,1,,,
16:12:2014 16:14:47:925,1,,,
16:12:2014 16:14:47:925,0,,,
16:12:2014 16:14:47:942,0,,,
16:12:2014 16:14:47:942,1,,,
16:12:2014 16:14:47:959,1,,,
16:12:2014 16:14:47:959,0,,,
16:12:2014 16:14:47:976,0,,,
16:12:2014 16:14:47:976,1,,,
16:12:2014 16:14:47:993,1,,,
16:12:2014 16:14:47:993,0,,,
16:12:2014 16:14:48:010,0,,,
16:12:2014 16:14:48:010,1,,,
16:12:2014 16:14:48:027,1,,,
16:12:2014 16:14:48:027,0,,,
16:12:2014 16:14:48:064,0,,,
16:12:2014 16:14:48:064,1,,,
16:12:2014 16:14:48:081,1,,,
16:12:2014 16:14:48:081,0,,,
16:12:2014 16:14:48:098,0,,,
16:12:2014 16:14:48:098,1,,,
16:12:2014 16:14:48:115,1,,,
16:12:2014 16:14:48:115,0,,,
16:12:2014 16:14:48:132,0,,,
16:12:2014 16:14:48:132,1,,,
16:12:2014 16:14:48:149,1,,,
16:12:2014 16:14:48:149,0,,,
16:12:2014 16:14:48:166,0,,,
16:12:2014 16:14:48:166,1,,,
16:12:2014 16:14:48:183,1,,,
16:12:2014 16:14:48:183,0,,,
16:12:2014 16:14:48:200,0,,,
16:12:2014 16:14:48:200,1,,,
16:12:2014 16:14:48:217,1,,,
16:12:2014 16:14:48:217,0,,,
16:12:2014 16:14:48:318,0,,,
16:12:2014 16:14:48:318,1,,,
16:12:2014 16:14:48:334,1,,,
16:12:2014 16:14:48:334,0,,,
16:12:2014 16:14:48:368,0,,,
16:12:2014 16:14:48:368,1,,,
16:12:2014 16:14:48:384,1,,,
16:12:2014 16:14:48:384,0,,,
16:12:2014 16:14:48:433,0,,,
16:12:2014 16:14:48:433,1,,,
16:12:2014 16:14:48:449,1,,,
16:12:2014 16:14:48:449,0,,,
16:12:2014 16:14:48:497,0,,,
16:12:2014 16:14:48:497,1,,,
16:12:2014 16:14:48:513,1,,,
16:12:2014 16:14:48:513,0,,,
16:12:2014 16:14:48:561,0,,,
16:12:2014 16:14:48:561,1,,,
16:12:2014 16:14:48:577,1,,,
16:12:2014 16:14:48:577,0,,,
16:12:2014 16:14:48:593,0,,,
16:12:2014 16:14:48:593,1,,,
16:12:2014 16:14:48:610,1,,,
16:12:2014 16:14:48:610,0,,,
16:12:2014 16:14:48:626,0,,,
16:12:2014 16:14:48:626,1,,,
16:12:2014 16:14:48:642,1,,,
16:12:2014 16:14:48:642,0,,,
16:12:2014 16:14:48:658,0,,,
16:12:2014 16:14:48:658,1,,,
16:12:2014 16:14:48:675,1,,,
16:12:2014 16:14:48:675,0,,,
16:12:2014 16:14:48:691,0,,,
16:12:2014 16:14:48:691,1,,,
16:12:2014 16:14:48:708,1,,,
16:12:2014 16:14:48:708,0,,,
16:12:2014 16:14:48:724,0,,,
16:12:2014 16:14:48:724,1,,,
16:12:2014 16:14:48:741,1,,,
16:12:2014 16:14:48:741,0,,,
16:12:2014 16:14:48:758,0,,,
16:12:2014 16:14:48:758,1,,,
16:12:2014 16:14:48:775,1,,,
16:12:2014 16:14:48:775,0,,,
16:12:2014 16:14:48:792,0,,,
16:12:2014 16:14:48:792,1,,,
16:12:2014 16:14:48:829,1,,,
16:12:2014 16:14:48:829,0,,,
16:12:2014 16:14:48:848,0,,,
16:12:2014 16:14:48:848,1,,,
16:12:2014 16:14:48:882,1,,,
16:12:2014 16:14:48:882,0,,,
16:12:2014 16:14:48:932,0,,,
16:12:2014 16:14:48:932,1,,,
16:12:2014 16:14:48:948,1,,,
16:12:2014 16:14:48:948,0,,,
16:12:2014 16:14:48:964,0,,,
16:12:2014 16:14:48:964,1,,,
16:12:2014 16:14:48:979,1,,,
16:12:2014 16:14:48:979,0,,,
16:12:2014 16:14:48:995,0,,,
16:12:2014 16:14:48:995,1,,,
16:12:2014 16:14:49:012,1,,,
16:12:2014 16:14:49:012,0,,,
16:12:2014 16:14:49:029,0,,,
16:12:2014 16:14:49:029,1,,,
16:12:2014 16:14:49:046,1,,,
16:12:2014 16:14:49:046,0,,,
16:12:2014 16:14:49:064,0,,,
16:12:2014 16:14:49:064,1,,,
16:12:2014 16:14:49:080,1,,,
16:12:2014 16:14:49:080,0,,,
16:12:2014 16:14:49:097,0,,,
16:12:2014 16:14:49:097,1,,,
16:12:2014 16:14:49:117,1,,,
16:12:2014 16:14:49:117,0,,,
16:12:2014 16:14:49:150,0,,,
16:12:2014 16:14:49:150,1,,,
16:12:2014 16:14:49:167,1,,,
16:12:2014 16:14:49:167,0,,,
16:12:2014 16:14:49:216,0,,,
16:12:2014 16:14:49:216,1,,,
16:12:2014 16:14:49:233,1,,,
16:12:2014 16:14:49:233,0,,,
16:12:2014 16:14:49:281,0,,,
16:12:2014 16:14:49:281,1,,,
16:12:2014 16:14:49:298,1,,,
16:12:2014 16:14:49:298,0,,,
16:12:2014 16:14:49:348,0,,,
